04-14 17:46:18.525 23282 23282 W RLT     : +863239ms [JANK] frame=2034 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:18.558 23282 23282 W RLT     : +863273ms [JANK] frame=2035 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:18.592 23282 23282 W RLT     : +863306ms [JANK] frame=2036 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:18.625 23282 23282 W RLT     : +863339ms [JANK] frame=2037 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:18.658 23282 23282 W RLT     : +863373ms [JANK] frame=2038 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:18.691 23282 23282 W RLT     : +863406ms [JANK] frame=2039 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:18.725 23282 23282 I RLT     : +863439ms [THREAD] Choreographer->main op=doFrame frame=2040 | thread=main
04-14 17:46:18.726 23282 23282 I RLT     : +863440ms [FRAME] fps=40.7 jank=139 p99=33.4ms heap=8MB periodic corr=frames-1962 | thread=main
04-14 17:46:18.726 23282 23282 W RLT     : +863441ms [JANK] frame=2040 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:18.759 23282 23282 W RLT     : +863473ms [JANK] frame=2041 actual=33.6ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:18.775 23282 23282 I RLT     : +863489ms [THREAD] scope->main op=attachLoop retry attempt=157 | thread=main
04-14 17:46:18.775 23282 23282 D RLT     : +863489ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:18.783 23282 23282 W RLT     : +863498ms [JANK] frame=2042 actual=25.0ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:18.800 23282 23282 W RLT     : +863514ms [JANK] frame=2043 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.025 23282 23282 I RLT     : +863740ms [THREAD] scope->main op=attachLoop retry attempt=158 | thread=main
04-14 17:46:19.026 23282 23282 D RLT     : +863741ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:19.076 23282 23282 W RLT     : +863790ms [JANK] frame=2070 actual=58.4ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.109 23282 23282 W RLT     : +863823ms [JANK] frame=2071 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.142 23282 23282 W RLT     : +863857ms [JANK] frame=2072 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.176 23282 23282 W RLT     : +863890ms [JANK] frame=2073 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.209 23282 23282 W RLT     : +863923ms [JANK] frame=2074 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.233 23282 23282 W RLT     : +863948ms [JANK] frame=2075 actual=25.0ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.250 23282 23282 W RLT     : +863964ms [JANK] frame=2076 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.277 23282 23282 I RLT     : +863992ms [THREAD] scope->main op=attachLoop retry attempt=159 | thread=main
04-14 17:46:19.278 23282 23282 D RLT     : +863992ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:19.526 23282 23282 W RLT     : +864240ms [JANK] frame=2105 actual=41.8ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.529 23282 23282 I RLT     : +864243ms [THREAD] scope->main op=attachLoop retry attempt=160 | thread=main
04-14 17:46:19.530 23282 23282 D RLT     : +864244ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:19.559 23282 23282 W RLT     : +864273ms [JANK] frame=2106 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.592 23282 23282 W RLT     : +864307ms [JANK] frame=2107 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.625 23282 23282 W RLT     : +864339ms [JANK] frame=2108 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.658 23282 23282 W RLT     : +864373ms [JANK] frame=2109 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.692 23282 23282 W RLT     : +864407ms [JANK] frame=2110 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.725 23282 23282 W RLT     : +864440ms [JANK] frame=2111 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.759 23282 23282 W RLT     : +864473ms [JANK] frame=2112 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.781 23282 23282 I RLT     : +864496ms [THREAD] scope->main op=attachLoop retry attempt=161 | thread=main
04-14 17:46:19.782 23282 23282 D RLT     : +864496ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:19.792 23282 23282 W RLT     : +864506ms [JANK] frame=2113 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.825 23282 23282 W RLT     : +864540ms [JANK] frame=2114 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.859 23282 23282 W RLT     : +864573ms [JANK] frame=2115 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.892 23282 23282 W RLT     : +864607ms [JANK] frame=2116 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.917 23282 23282 W RLT     : +864631ms [JANK] frame=2117 actual=25.1ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:19.933 23282 23282 W RLT     : +864648ms [JANK] frame=2118 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.033 23282 23282 I RLT     : +864748ms [THREAD] scope->main op=attachLoop retry attempt=162 | thread=main
04-14 17:46:20.034 23282 23282 D RLT     : +864748ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:20.243 23282 23282 W RLT     : +864957ms [JANK] frame=2149 actual=58.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.278 23282 23282 W RLT     : +864992ms [JANK] frame=2150 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.286 23282 23282 I RLT     : +865000ms [THREAD] scope->main op=attachLoop retry attempt=163 | thread=main
04-14 17:46:20.287 23282 23282 D RLT     : +865001ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:20.301 23282 23282 W RLT     : +865015ms [JANK] frame=2151 actual=25.1ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.317 23282 23282 W RLT     : +865032ms [JANK] frame=2152 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.384 23282 23282 I RLT     : +865099ms [THREAD] Choreographer->main op=doFrame frame=2160 | thread=main
04-14 17:46:20.386 23282 23282 I RLT     : +865100ms [FRAME] fps=73.2 jank=105 p99=41.8ms heap=8MB periodic corr=frames-1962 | thread=main
04-14 17:46:20.537 23282 23282 I RLT     : +865251ms [THREAD] scope->main op=attachLoop retry attempt=164 | thread=main
04-14 17:46:20.537 23282 23282 D RLT     : +865252ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:20.592 23282 23282 W RLT     : +865307ms [JANK] frame=2179 actual=58.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.626 23282 23282 W RLT     : +865340ms [JANK] frame=2180 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.660 23282 23282 W RLT     : +865374ms [JANK] frame=2181 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.693 23282 23282 W RLT     : +865407ms [JANK] frame=2182 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.727 23282 23282 W RLT     : +865441ms [JANK] frame=2183 actual=33.4ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.759 23282 23282 W RLT     : +865474ms [JANK] frame=2184 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.788 23282 23282 I RLT     : +865502ms [THREAD] scope->main op=attachLoop retry attempt=165 | thread=main
04-14 17:46:20.789 23282 23282 D RLT     : +865503ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:20.793 23282 23282 W RLT     : +865507ms [JANK] frame=2185 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.826 23282 23282 W RLT     : +865541ms [JANK] frame=2186 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.860 23282 23282 W RLT     : +865575ms [JANK] frame=2187 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.893 23282 23282 W RLT     : +865608ms [JANK] frame=2188 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.926 23282 23282 W RLT     : +865641ms [JANK] frame=2189 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.959 23282 23282 W RLT     : +865674ms [JANK] frame=2190 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:20.992 23282 23282 W RLT     : +865707ms [JANK] frame=2191 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.026 23282 23282 W RLT     : +865740ms [JANK] frame=2192 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.041 23282 23282 I RLT     : +865755ms [THREAD] scope->main op=attachLoop retry attempt=166 | thread=main
04-14 17:46:21.041 23282 23282 D RLT     : +865756ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:21.059 23282 23282 W RLT     : +865773ms [JANK] frame=2193 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.093 23282 23282 W RLT     : +865807ms [JANK] frame=2194 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.126 23282 23282 W RLT     : +865840ms [JANK] frame=2195 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.159 23282 23282 W RLT     : +865873ms [JANK] frame=2196 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.192 23282 23282 W RLT     : +865906ms [JANK] frame=2197 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.225 23282 23282 W RLT     : +865940ms [JANK] frame=2198 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.260 23282 23282 W RLT     : +865974ms [JANK] frame=2199 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.292 23282 23282 I RLT     : +866007ms [THREAD] scope->main op=attachLoop retry attempt=167 | thread=main
04-14 17:46:21.293 23282 23282 D RLT     : +866007ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:21.293 23282 23282 W RLT     : +866008ms [JANK] frame=2200 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.325 23282 23282 W RLT     : +866040ms [JANK] frame=2201 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.360 23282 23282 W RLT     : +866074ms [JANK] frame=2202 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.392 23282 23282 W RLT     : +866107ms [JANK] frame=2203 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.425 23282 23282 W RLT     : +866140ms [JANK] frame=2204 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.459 23282 23282 W RLT     : +866173ms [JANK] frame=2205 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.493 23282 23282 W RLT     : +866207ms [JANK] frame=2206 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.525 23282 23282 W RLT     : +866240ms [JANK] frame=2207 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.544 23282 23282 I RLT     : +866258ms [THREAD] scope->main op=attachLoop retry attempt=168 | thread=main
04-14 17:46:21.544 23282 23282 D RLT     : +866259ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:21.559 23282 23282 W RLT     : +866274ms [JANK] frame=2208 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.592 23282 23282 W RLT     : +866307ms [JANK] frame=2209 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.626 23282 23282 W RLT     : +866340ms [JANK] frame=2210 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.659 23282 23282 W RLT     : +866373ms [JANK] frame=2211 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.693 23282 23282 W RLT     : +866407ms [JANK] frame=2212 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.726 23282 23282 W RLT     : +866440ms [JANK] frame=2213 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.759 23282 23282 W RLT     : +866473ms [JANK] frame=2214 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.792 23282 23282 W RLT     : +866507ms [JANK] frame=2215 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.794 23282 23282 I RLT     : +866508ms [THREAD] scope->main op=attachLoop retry attempt=169 | thread=main
04-14 17:46:21.794 23282 23282 D RLT     : +866509ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:21.826 23282 23282 W RLT     : +866541ms [JANK] frame=2216 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.860 23282 23282 W RLT     : +866574ms [JANK] frame=2217 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.892 23282 23282 W RLT     : +866607ms [JANK] frame=2218 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.926 23282 23282 W RLT     : +866640ms [JANK] frame=2219 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.959 23282 23282 W RLT     : +866674ms [JANK] frame=2220 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:21.993 23282 23282 W RLT     : +866708ms [JANK] frame=2221 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.017 23282 23282 W RLT     : +866731ms [JANK] frame=2222 actual=24.4ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.033 23282 23282 W RLT     : +866748ms [JANK] frame=2223 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.045 23282 23282 I RLT     : +866759ms [THREAD] scope->main op=attachLoop retry attempt=170 | thread=main
04-14 17:46:22.045 23282 23282 D RLT     : +866760ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:22.296 23282 23282 I RLT     : +867011ms [THREAD] scope->main op=attachLoop retry attempt=171 | thread=main
04-14 17:46:22.297 23282 23282 D RLT     : +867011ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:22.333 23282 23282 W RLT     : +867048ms [JANK] frame=2254 actual=50.0ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.367 23282 23282 W RLT     : +867081ms [JANK] frame=2255 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.400 23282 23282 W RLT     : +867115ms [JANK] frame=2256 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.433 23282 23282 W RLT     : +867148ms [JANK] frame=2257 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.467 23282 23282 W RLT     : +867181ms [JANK] frame=2258 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.501 23282 23282 W RLT     : +867215ms [JANK] frame=2259 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.525 23282 23282 W RLT     : +867239ms [JANK] frame=2260 actual=25.0ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.541 23282 23282 W RLT     : +867256ms [JANK] frame=2261 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.547 23282 23282 I RLT     : +867262ms [THREAD] scope->main op=attachLoop retry attempt=172 | thread=main
04-14 17:46:22.548 23282 23282 D RLT     : +867262ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:22.700 23282 23282 I RLT     : +867414ms [THREAD] Choreographer->main op=doFrame frame=2280 | thread=main
04-14 17:46:22.702 23282 23282 I RLT     : +867416ms [FRAME] fps=51.6 jank=80 p99=50.0ms heap=9MB periodic corr=frames-1962 | thread=main
04-14 17:46:22.792 23282 23282 W RLT     : +867506ms [JANK] frame=2290 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.799 23282 23282 I RLT     : +867513ms [THREAD] scope->main op=attachLoop retry attempt=173 | thread=main
04-14 17:46:22.799 23282 23282 D RLT     : +867513ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:22.834 23282 23282 W RLT     : +867548ms [JANK] frame=2291 actual=41.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.867 23282 23282 W RLT     : +867581ms [JANK] frame=2292 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.900 23282 23282 W RLT     : +867615ms [JANK] frame=2293 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.934 23282 23282 W RLT     : +867649ms [JANK] frame=2294 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:22.967 23282 23282 W RLT     : +867681ms [JANK] frame=2295 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.000 23282 23282 W RLT     : +867715ms [JANK] frame=2296 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.025 23282 23282 W RLT     : +867739ms [JANK] frame=2297 actual=25.0ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.041 23282 23282 W RLT     : +867756ms [JANK] frame=2298 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.049 23282 23282 I RLT     : +867764ms [THREAD] scope->main op=attachLoop retry attempt=174 | thread=main
04-14 17:46:23.050 23282 23282 D RLT     : +867764ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:23.292 23282 23282 W RLT     : +868006ms [JANK] frame=2327 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.301 23282 23282 I RLT     : +868015ms [THREAD] scope->main op=attachLoop retry attempt=175 | thread=main
04-14 17:46:23.301 23282 23282 D RLT     : +868015ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:23.342 23282 23282 W RLT     : +868056ms [JANK] frame=2328 actual=50.1ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.376 23282 23282 W RLT     : +868090ms [JANK] frame=2329 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.410 23282 23282 W RLT     : +868124ms [JANK] frame=2330 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.442 23282 23282 W RLT     : +868157ms [JANK] frame=2331 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.476 23282 23282 W RLT     : +868190ms [JANK] frame=2332 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.500 23282 23282 W RLT     : +868214ms [JANK] frame=2333 actual=24.9ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.517 23282 23282 W RLT     : +868231ms [JANK] frame=2334 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:23.551 23282 23282 I RLT     : +868265ms [THREAD] scope->main op=attachLoop retry attempt=176 | thread=main
04-14 17:46:23.551 23282 23282 D RLT     : +868266ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:23.803 23282 23282 I RLT     : +868517ms [THREAD] scope->main op=attachLoop retry attempt=177 | thread=main
04-14 17:46:23.803 23282 23282 D RLT     : +868518ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:24.054 23282 23282 I RLT     : +868768ms [THREAD] scope->main op=attachLoop retry attempt=178 | thread=main
04-14 17:46:24.054 23282 23282 D RLT     : +868769ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:24.058 23282 23282 W RLT     : +868773ms [JANK] frame=2393 actual=58.4ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.092 23282 23282 W RLT     : +868807ms [JANK] frame=2394 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.126 23282 23282 W RLT     : +868840ms [JANK] frame=2395 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.159 23282 23282 W RLT     : +868873ms [JANK] frame=2396 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.192 23282 23282 W RLT     : +868906ms [JANK] frame=2397 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.225 23282 23282 W RLT     : +868940ms [JANK] frame=2398 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.258 23282 23282 W RLT     : +868973ms [JANK] frame=2399 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.292 23282 23282 I RLT     : +869006ms [THREAD] Choreographer->main op=doFrame frame=2400 | thread=main
04-14 17:46:24.293 23282 23282 I RLT     : +869008ms [FRAME] fps=75.2 jank=78 p99=50.0ms heap=9MB periodic corr=frames-1962 | thread=main
04-14 17:46:24.294 23282 23282 W RLT     : +869008ms [JANK] frame=2400 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.305 23282 23282 I RLT     : +869020ms [THREAD] scope->main op=attachLoop retry attempt=179 | thread=main
04-14 17:46:24.306 23282 23282 D RLT     : +869020ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:24.326 23282 23282 W RLT     : +869040ms [JANK] frame=2401 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.359 23282 23282 W RLT     : +869073ms [JANK] frame=2402 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.393 23282 23282 W RLT     : +869107ms [JANK] frame=2403 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.417 23282 23282 W RLT     : +869131ms [JANK] frame=2404 actual=25.0ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.433 23282 23282 W RLT     : +869148ms [JANK] frame=2405 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.557 23282 23282 I RLT     : +869271ms [THREAD] scope->main op=attachLoop retry attempt=180 | thread=main
04-14 17:46:24.557 23282 23282 D RLT     : +869272ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:24.734 23282 23282 W RLT     : +869448ms [JANK] frame=2436 actual=50.0ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.766 23282 23282 W RLT     : +869481ms [JANK] frame=2437 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.800 23282 23282 W RLT     : +869515ms [JANK] frame=2438 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.808 23282 23282 I RLT     : +869522ms [THREAD] scope->main op=attachLoop retry attempt=181 | thread=main
04-14 17:46:24.808 23282 23282 D RLT     : +869523ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
04-14 17:46:24.833 23282 23282 W RLT     : +869548ms [JANK] frame=2439 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.868 23282 23282 W RLT     : +869582ms [JANK] frame=2440 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.901 23282 23282 W RLT     : +869615ms [JANK] frame=2441 actual=33.3ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.925 23282 23282 W RLT     : +869639ms [JANK] frame=2442 actual=25.0ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:24.942 23282 23282 W RLT     : +869656ms [JANK] frame=2443 actual=16.7ms expected=12.0ms exceeded threshold corr=frames-1962 | thread=main
04-14 17:46:25.059 23282 23282 I RLT     : +869774ms [THREAD] scope->main op=attachLoop retry attempt=182 | thread=main
04-14 17:46:25.060 23282 23282 D RLT     : +869774ms [HYBRID_X11] tryAttach: forceReconnect=false logcatAttached=true xConnectionAttached=true | thread=main
